ID	Symbol	Type
8786	RGS11	protein-coding
398	ARHGDIG	protein-coding
64714	PDIA2	protein-coding
8312	AXIN1	protein-coding
10573	MRPL28	protein-coding
58986	PGAP6	protein-coding
4833	NME4	protein-coding
26063	DECR2	protein-coding
9727	RAB11FIP3	protein-coding
6650	CAPN15	protein-coding
146325	PRR35	protein-coding
283948	NHLRC4	protein-coding
9091	PIGQ	protein-coding
57799	RAB40C	protein-coding
117166	WFIKKN1	protein-coding
84326	METTL26	protein-coding
84331	MCRIP2	protein-coding
197335	WDR90	protein-coding
89941	RHOT2	protein-coding
9028	RHBDL1	protein-coding
10273	STUB1	protein-coding
339123	JMJD8	protein-coding
84219	WDR24	protein-coding
146330	FBXL16	protein-coding
79006	METRN	protein-coding
65990	ANTKMT	protein-coding
124093	CCDC78	protein-coding
84264	HAGHL	protein-coding
64428	CIAO3	protein-coding
10232	MSLN	protein-coding
113000	RPUSD1	protein-coding
63922	CHTF18	protein-coding
51764	GNG13	protein-coding
64788	LMF1	protein-coding
107984876	LOC107984876	protein-coding
30812	SOX8	protein-coding
6755	SSTR5	protein-coding
390664	C1QTNF8	protein-coding
8912	CACNA1H	protein-coding
25823	TPSG1	protein-coding
64499	TPSB2	protein-coding
7177	TPSAB1	protein-coding
23430	TPSD1	protein-coding
7329	UBE2I	protein-coding
8938	BAIAP3	protein-coding
115939	TSR3	protein-coding
84572	GNPTG	protein-coding
64718	UNKL	protein-coding
283951	UQCC4	protein-coding
105371045	PERCC1	protein-coding
645811	CCDC154	protein-coding
1186	CLCN7	protein-coding
390667	PTX4	protein-coding
9894	TELO2	protein-coding
9742	IFT140	protein-coding
79652	TMEM204	protein-coding
57585	CRAMP1	protein-coding
90861	JPT2	protein-coding
23162	MAPK8IP3	protein-coding
4832	NME3	protein-coding
65993	MRPS34	protein-coding
197342	EME2	protein-coding
90864	SPSB3	protein-coding
10101	NUBP2	protein-coding
3483	IGFALS	protein-coding
3029	HAGH	protein-coding
81889	FAHD1	protein-coding
254528	MEIOB	protein-coding
64711	HS3ST6	protein-coding
51734	MSRB1	protein-coding
6123	RPL3L	protein-coding
4716	NDUFB10	protein-coding
6187	RPS2	protein-coding
146310	RNF151	protein-coding
10607	TBL3	protein-coding
124056	NOXO1	protein-coding
2671	GFER	protein-coding
9143	SYNGR3	protein-coding
90850	ZNF598	protein-coding
283869	NPW	protein-coding
9351	NHERF2	protein-coding
4913	NTHL1	protein-coding
7249	TSC2	protein-coding
5310	PKD1	protein-coding
25837	RAB26	protein-coding
84231	TRAF7	protein-coding
57524	CASKIN1	protein-coding
64223	MLST8	protein-coding
283870	BRICD5	protein-coding
283871	PGP	protein-coding
1877	E4F1	protein-coding
1775	DNASE1L2	protein-coding
1632	ECI1	protein-coding
10921	RNPS1	protein-coding
21	ABCA3	protein-coding
899	CCNF	protein-coding
80178	TEDC2	protein-coding
4917	NTN3	protein-coding
57465	TBC1D24	protein-coding
527	ATP6V0C	protein-coding
51005	AMDHD2	protein-coding
752014	CEMP1	protein-coding
5170	PDPK1	protein-coding
54442	KCTD5	protein-coding
83886	PRSS27	protein-coding
23524	SRRM2	protein-coding
6923	ELOB	protein-coding
260429	PRSS33	protein-coding
360226	PRSS41	protein-coding
10942	PRSS21	protein-coding
124220	ZG16B	protein-coding
64063	PRSS22	protein-coding
114984	FLYWCH2	protein-coding
84256	FLYWCH1	protein-coding
79412	KREMEN2	protein-coding
124222	PAQR4	protein-coding
9088	PKMYT1	protein-coding
283875	GREP1	protein-coding
9080	CLDN9	protein-coding
9074	CLDN6	protein-coding
51330	TNFRSF12A	protein-coding
54985	HCFC1R1	protein-coding
79228	THOC6	protein-coding
146439	BICDL2	protein-coding
64386	MMP25	protein-coding
9235	IL32	protein-coding
84891	ZSCAN10	protein-coding
7755	ZNF205	protein-coding
7760	ZNF213	protein-coding
4992	OR1F1	protein-coding
7752	ZNF200	protein-coding
4210	MEFV	protein-coding
10127	ZNF263	protein-coding
91151	TIGD7	protein-coding
7627	ZNF75A	protein-coding
4993	OR2C1	protein-coding
54925	ZSCAN32	protein-coding
7727	ZNF174	protein-coding
146434	ZNF597	protein-coding
79903	NAA60	protein-coding
646174	C16orf90	protein-coding
23059	CLUAP1	protein-coding
197358	NLRC3	protein-coding
84464	SLX4	protein-coding
1773	DNASE1	protein-coding
10131	TRAP1	protein-coding
1387	CREBBP	protein-coding
115	ADCY9	protein-coding
6345	SRL	protein-coding
7023	TFAP4	protein-coding
84662	GLIS2	protein-coding
100529144	CORO7-PAM16	protein-coding
51025	PAM16	protein-coding
79585	CORO7	protein-coding
114990	VASN	protein-coding
9093	DNAJA3	protein-coding
57407	NMRAL1	protein-coding
3163	HMOX2	protein-coding
29965	CDIP1	protein-coding
342346	C16orf96	protein-coding
124402	UBALD1	protein-coding
23295	MGRN1	protein-coding
84309	NUDT16L1	protein-coding
124401	ANKS3	protein-coding
146562	DNAAF8	protein-coding
26048	ZNF500	protein-coding
124404	SEPTIN12	protein-coding
440335	SMIM22	protein-coding
79641	ROGDI	protein-coding
84656	GLYR1	protein-coding
29855	UBN1	protein-coding
5493	PPL	protein-coding
9717	SEC14L5	protein-coding
51172	NAGPA	protein-coding
146556	C16orf89	protein-coding
56052	ALG1	protein-coding
196483	EEF2KMT	protein-coding
54715	RBFOX1	protein-coding
283953	TMEM114	protein-coding
79091	METTL22	protein-coding
18	ABAT	protein-coding
25880	TMEM186	protein-coding
5373	PMM2	protein-coding
23589	CARHSP1	protein-coding
101929989	LITAFD	protein-coding
7874	USP7	protein-coding
29035	HAPSTR1	protein-coding
2903	GRIN2A	protein-coding
80063	ATF7IP2	protein-coding
2013	EMP2	protein-coding
146279	TEKT5	protein-coding
4682	NUBP1	protein-coding
780776	TVP23A	protein-coding
4261	CIITA	protein-coding
28955	DEXI	protein-coding
23274	CLEC16A	protein-coding
8651	SOCS1	protein-coding
7142	TNP2	protein-coding
58531	PRM3	protein-coding
5620	PRM2	protein-coding
5619	PRM1	protein-coding
116028	RMI2	protein-coding
400499	LOC400499	protein-coding
9516	LITAF	protein-coding
8303	SNN	protein-coding
51061	TXNDC11	protein-coding
29066	ZC3H7A	protein-coding
26156	RSL1D1	protein-coding
2935	GSPT1	protein-coding
729978	NPIPB2	protein-coding
608	TNFRSF17	protein-coding
92017	SNX29	protein-coding
55313	CPPED1	protein-coding
729993	SHISA9	protein-coding
2072	ERCC4	protein-coding
57496	MRTFB	protein-coding
5073	PARN	protein-coding
51283	BFAR	protein-coding
8399	PLA2G10	protein-coding
642778	NPIPA3	protein-coding
100652777	LOC100652777	protein-coding
642799	NPIPA2	protein-coding
23420	NOMO1	protein-coding
9284	NPIPA1	protein-coding
23042	PDXDC1	protein-coding
123803	NTAN1	protein-coding
54700	RRN3	protein-coding
100288332	NPIPA5	protein-coding
255027	MPV17L	protein-coding
89927	BMERB1	protein-coding
9665	MARF1	protein-coding
54820	NDE1	protein-coding
4629	MYH11	protein-coding
123811	CEP20	protein-coding
4363	ABCC1	protein-coding
368	ABCC6	protein-coding
408050	NOMO3	protein-coding
101059938	NPIPA7	protein-coding
64131	XYLT1	protein-coding
101059953	NPIPA8	protein-coding
102723728	LOC102723728	protein-coding
283820	NOMO2	protein-coding
6210	RPS15A	protein-coding
23204	ARL6IP1	protein-coding
23049	SMG1	protein-coding
79905	TMC7	protein-coding
10229	COQ7	protein-coding
162073	ITPRIPL2	protein-coding
51760	SYT17	protein-coding
728276	CLEC19A	protein-coding
79838	TMC5	protein-coding
51573	GDE1	protein-coding
9738	CCP110	protein-coding
57020	VPS35L	protein-coding
400506	KNOP1	protein-coding
124152	IQCK	protein-coding
51704	GPRC5B	protein-coding
124274	GPR139	protein-coding
2813	GP2	protein-coding
7369	UMOD	protein-coding
204474	PDILT	protein-coding
54988	ACSM5	protein-coding
123876	ACSM2A	protein-coding
348158	ACSM2B	protein-coding
116285	ACSM1	protein-coding
55623	THUMPD1	protein-coding
6296	ACSM3	protein-coding
112479	ERI2	protein-coding
81691	REXO5	protein-coding
123879	DCUN1D3	protein-coding
57149	LYRM1	protein-coding
55567	DNAH3	protein-coding
57146	LDAF1	protein-coding
7783	ZP2	protein-coding
257629	ANKS4B	protein-coding
1428	CRYM	protein-coding
23117	NPIPB3	protein-coding
51108	METTL9	protein-coding
10261	IGSF6	protein-coding
146183	OTOA	protein-coding
440345	NPIPB4	protein-coding
7385	UQCRC2	protein-coding
255762	PDZD9	protein-coding
730094	MOSMO	protein-coding
146177	VWA3A	protein-coding
100288072	SDR42E2	protein-coding
29904	EEF2K	protein-coding
55718	POLR3E	protein-coding
1039	CDR2	protein-coding
100132247	NPIPB5	protein-coding
9956	HS3ST2	protein-coding
57478	USP31	protein-coding
6340	SCNN1G	protein-coding
6338	SCNN1B	protein-coding
91949	COG7	protein-coding
23062	GGA2	protein-coding
124454	EARS2	protein-coding
56061	UBFD1	protein-coding
4706	NDUFAB1	protein-coding
79728	PALB2	protein-coding
84516	DCTN5	protein-coding
5347	PLK1	protein-coding
10595	ERN2	protein-coding
63928	CHP2	protein-coding
5579	PRKCB	protein-coding
10368	CACNG3	protein-coding
5930	RBBP6	protein-coding
27327	TNRC6A	protein-coding
115584	SLC5A11	protein-coding
55114	ARHGAP17	protein-coding
51451	LCMT1	protein-coding
343	AQP8	protein-coding
342357	ZKSCAN2	protein-coding
9951	HS3ST4	protein-coding
162083	C16orf82	protein-coding
79831	KDM8	protein-coding
197370	NSMCE1	protein-coding
3566	IL4R	protein-coding
50615	IL21R	protein-coding
2975	GTF3C1	protein-coding
23247	KATNIP	protein-coding
146395	GSG1L	protein-coding
23214	XPO6	protein-coding
388228	SBK1	protein-coding
728741	NPIPB6	protein-coding
728689	EIF3CL	protein-coding
1201	CLN3	protein-coding
55911	APOBR	protein-coding
246778	IL27	protein-coding
26471	NUPR1	protein-coding
112869	SGF29	protein-coding
6799	SULT1A2	protein-coding
6817	SULT1A1	protein-coding
728734	NPIPB8	protein-coding
8663	EIF3C	protein-coding
100507607	NPIPB9	protein-coding
11273	ATXN2L	protein-coding
7284	TUFM	protein-coding
25970	SH2B1	protein-coding
487	ATP2A1	protein-coding
79874	RABEP2	protein-coding
930	CD19	protein-coding
84901	NFATC2IP	protein-coding
83985	SPNS1	protein-coding
27040	LAT	protein-coding
728888	NPIPB11	protein-coding
107282092	BOLA2-SMG1P6	protein-coding
552900	BOLA2	protein-coding
79008	SLX1B	protein-coding
445329	SULT1A4	protein-coding
440353	NPIPB12	protein-coding
6693	SPN	protein-coding
23475	QPRT	protein-coding
283897	C16orf54	protein-coding
653808	ZG16	protein-coding
3835	KIF22	protein-coding
4150	MAZ	protein-coding
112268170	LOC112268170	protein-coding
112476	PRRT2	protein-coding
79447	PAGR1	protein-coding
9961	MVP	protein-coding
10423	CDIPT	protein-coding
26470	SEZ6L2	protein-coding
253982	ASPHD1	protein-coding
253980	KCTD13	protein-coding
124446	TMEM219	protein-coding
9344	TAOK2	protein-coding
8479	HIRIP3	protein-coding
283899	INO80E	protein-coding
8448	DOC2A	protein-coding
146378	C16orf92	protein-coding
83723	TLCD3B	protein-coding
112694756	LOC112694756	protein-coding
226	ALDOA	protein-coding
5531	PPP4C	protein-coding
6911	TBX6	protein-coding
83719	YPEL3	protein-coding
79153	GDPD3	protein-coding
5595	MAPK3	protein-coding
11151	CORO1A	protein-coding
654483	BOLA2B	protein-coding
548593	SLX1A	protein-coding
6818	SULT1A3	protein-coding
613037	NPIPB13	protein-coding
10421	CD2BP2	protein-coding
26000	TBC1D10B	protein-coding
29895	MYL11	protein-coding
1731	SEPTIN1	protein-coding
197407	ZNF48	protein-coding
51333	ZNF771	protein-coding
79077	DCTPP1	protein-coding
22928	SEPHS2	protein-coding
3683	ITGAL	protein-coding
79724	ZNF768	protein-coding
65988	ZNF747	protein-coding
92595	ZNF764	protein-coding
146542	ZNF688	protein-coding
146540	ZNF785	protein-coding
115509	ZNF689	protein-coding
78994	PRR14	protein-coding
64319	FBRS	protein-coding
10847	SRCAP	protein-coding
100862671	TMEM265	protein-coding
5261	PHKG2	protein-coding
90835	CFAP119	protein-coding
9810	RNF40	protein-coding
23361	ZNF629	protein-coding
9274	BCL7C	protein-coding
1489	CTF1	protein-coding
54620	FBXL19	protein-coding
93129	ORAI3	protein-coding
9739	SETD1A	protein-coding
80270	HSD3B7	protein-coding
112755	STX1B	protein-coding
6810	STX4	protein-coding
79759	ZNF668	protein-coding
9726	ZNF646	protein-coding
339105	PRSS53	protein-coding
79001	VKORC1	protein-coding
10295	BCKDK	protein-coding
84148	KAT8	protein-coding
5652	PRSS8	protein-coding
146547	PRSS36	protein-coding
2521	FUS	protein-coding
29108	PYCARD	protein-coding
493829	TRIM72	protein-coding
260434	PYDC1	protein-coding
3684	ITGAM	protein-coding
3687	ITGAX	protein-coding
3681	ITGAD	protein-coding
1339	COX6A2	protein-coding
283933	ZNF843	protein-coding
79798	ARMC5	protein-coding
7041	TGFB1I1	protein-coding
6524	SLC5A2	protein-coding
64755	RUSF1	protein-coding
51327	AHSP	protein-coding
124411	KRBOX5	protein-coding
317702	VN1R3	protein-coding
10308	ZNF267	protein-coding
729264	TP53TG3D	protein-coding
100507221	LOC100507221	protein-coding
24150	TP53TG3	protein-coding
653550	TP53TG3C	protein-coding
102724101	TP53TG3E	protein-coding
729355	TP53TG3B	protein-coding
105379473	LOC105379473	protein-coding
102724127	TP53TG3F	protein-coding
102724207	LOC102724207	protein-coding
102724485	LOC102724485	protein-coding
107987236	LOC107987236	protein-coding
107987235	LOC107987235	protein-coding
79801	SHCBP1	protein-coding
55737	VPS35	protein-coding
23594	ORC6	protein-coding
91807	MYLK3	protein-coding
388272	C16orf87	protein-coding
84706	GPT2	protein-coding
10294	DNAJA2	protein-coding
81831	NETO2	protein-coding
81533	ITFG1	protein-coding
5257	PHKB	protein-coding
94160	ABCC12	protein-coding
85320	ABCC11	protein-coding
83752	LONP2	protein-coding
6477	SIAH1	protein-coding
9683	N4BP1	protein-coding
869	CBLN1	protein-coding
123970	C16orf78	protein-coding
23090	ZNF423	protein-coding
255919	CNEP1R1	protein-coding
55027	HEATR3	protein-coding
64282	TENT4B	protein-coding
113	ADCY7	protein-coding
29117	BRD7	protein-coding
85407	NKD1	protein-coding
124460	SNX20	protein-coding
64127	NOD2	protein-coding
1540	CYLD	protein-coding
105371253	LOC105371253	protein-coding
6299	SALL1	protein-coding
27324	TOX3	protein-coding
105371267	CHD9NB	protein-coding
80205	CHD9	protein-coding
5934	RBL2	protein-coding
64400	AKTIP	protein-coding
23322	RPGRIP1L	protein-coding
79068	FTO	protein-coding
79191	IRX3	protein-coding
10265	IRX5	protein-coding
79190	IRX6	protein-coding
4313	MMP2	protein-coding
54947	LPCAT2	protein-coding
84290	CAPNS2	protein-coding
6530	SLC6A2	protein-coding
1066	CES1	protein-coding
221223	CES5A	protein-coding
2775	GNAO1	protein-coding
267	AMFR	protein-coding
11051	NUDT21	protein-coding
55239	OGFOD1	protein-coding
583	BBS2	protein-coding
84560	MT4	protein-coding
4504	MT3	protein-coding
4502	MT2A	protein-coding
4493	MT1E	protein-coding
4499	MT1M	protein-coding
4489	MT1A	protein-coding
4490	MT1B	protein-coding
4494	MT1F	protein-coding
4495	MT1G	protein-coding
4496	MT1H	protein-coding
4501	MT1X	protein-coding
9688	NUP93	protein-coding
6559	SLC12A3	protein-coding
9709	HERPUD1	protein-coding
1071	CETP	protein-coding
84166	NLRC5	protein-coding
221184	CPNE2	protein-coding
80011	PSME3IP1	protein-coding
89970	RSPRY1	protein-coding
23568	ARL2BP	protein-coding
51090	PLLP	protein-coding
6367	CCL22	protein-coding
6376	CX3CL1	protein-coding
6361	CCL17	protein-coding
57019	CIAPIN1	protein-coding
57017	COQ9	protein-coding
5432	POLR2C	protein-coding
55715	DOK4	protein-coding
92922	CCDC102A	protein-coding
221188	ADGRG5	protein-coding
9289	ADGRG1	protein-coding
222487	ADGRG3	protein-coding
84229	DRC7	protein-coding
10300	KATNB1	protein-coding
3801	KIFC3	protein-coding
1258	CNGB1	protein-coding
374739	TEPP	protein-coding
57567	ZNF319	protein-coding
79650	USB1	protein-coding
4324	MMP15	protein-coding
29105	CFAP20	protein-coding
1459	CSNK2A2	protein-coding
29070	CCDC113	protein-coding
221191	PRSS54	protein-coding
64785	GINS3	protein-coding
65009	NDRG4	protein-coding
79918	SETD6	protein-coding
23019	CNOT1	protein-coding
55238	SLC38A7	protein-coding
2806	GOT2	protein-coding
1006	CDH8	protein-coding
1009	CDH11	protein-coding
1003	CDH5	protein-coding
146227	BEAN1	protein-coding
7084	TK2	protein-coding
51192	CKLF	protein-coding
100529251	CKLF-CMTM1	protein-coding
113540	CMTM1	protein-coding
146225	CMTM2	protein-coding
146223	CMTM4	protein-coding
123920	CMTM3	protein-coding
1783	DYNC1LI2	protein-coding
283847	TERB1	protein-coding
8883	NAE1	protein-coding
766	CA7	protein-coding
57546	PDP2	protein-coding
1014	CDH16	protein-coding
6236	RRAD	protein-coding
51647	CIAO2B	protein-coding
8824	CES2	protein-coding
23491	CES3	protein-coding
283848	CES4A	protein-coding
865	CBFB	protein-coding
80262	PHAF1	protein-coding
84752	B3GNT9	protein-coding
8717	TRADD	protein-coding
55336	FBXL8	protein-coding
3299	HSF4	protein-coding
8996	NOL3	protein-coding
653319	MATCAP1	protein-coding
283849	EXOC3L1	protein-coding
1874	E2F4	protein-coding
79767	ELMO3	protein-coding
29100	TMEM208	protein-coding
29109	FHOD1	protein-coding
6553	SLC9A5	protein-coding
25894	PLEKHG4	protein-coding
146212	KCTD19	protein-coding
55282	LRRC36	protein-coding
51673	TPPP3	protein-coding
29800	ZDHHC1	protein-coding
3291	HSD11B2	protein-coding
9114	ATP6V0D1	protein-coding
181	AGRP	protein-coding
79567	RIPOR1	protein-coding
10664	CTCF	protein-coding
146206	CARMIL2	protein-coding
65057	ACD	protein-coding
50855	PARD6A	protein-coding
84080	ENKD1	protein-coding
388284	C16orf86	protein-coding
81577	GFOD2	protein-coding
57610	RANBP10	protein-coding
55815	TSNAXIP1	protein-coding
80152	CENPT	protein-coding
57215	THAP11	protein-coding
10204	NUTF2	protein-coding
23644	EDC4	protein-coding
123904	NRN1L	protein-coding
5681	PSKH1	protein-coding
1506	CTRL	protein-coding
5699	PSMB10	protein-coding
3931	LCAT	protein-coding
6560	SLC12A4	protein-coding
64180	DPEP3	protein-coding
64174	DPEP2	protein-coding
100131303	DPEP2NB	protein-coding
55794	DDX28	protein-coding
54920	DUS2	protein-coding
4775	NFATC3	protein-coding
80004	ESRP2	protein-coding
23659	PLA2G15	protein-coding
9057	SLC7A6	protein-coding
84138	SLC7A6OS	protein-coding
54496	PRMT7	protein-coding
55512	SMPD3	protein-coding
146198	ZFP90	protein-coding
1001	CDH3	protein-coding
999	CDH1	protein-coding
79613	TANGO6	protein-coding
3038	HAS3	protein-coding
113455421	DERPC	protein-coding
54921	CHTF8	protein-coding
84916	UTP4	protein-coding
6645	SNTB2	protein-coding
27183	VPS4A	protein-coding
64146	PDF	protein-coding
84342	COG8	protein-coding
51388	NIP7	protein-coding
146456	TMED6	protein-coding
7014	TERF2	protein-coding
80777	CYB5B	protein-coding
10725	NFAT5	protein-coding
1728	NQO1	protein-coding
28987	NOB1	protein-coding
11060	WWP2	protein-coding
348174	CLEC18A	protein-coding
55066	PDPR	protein-coding
283971	CLEC18C	protein-coding
118460	EXOSC6	protein-coding
16	AARS1	protein-coding
11269	DDX19B	protein-coding
55308	DDX19A	protein-coding
6483	ST3GAL2	protein-coding
197258	FCSK	protein-coding
25839	COG4	protein-coding
23450	SF3B3	protein-coding
146433	IL34	protein-coding
92154	MTSS2	protein-coding
55697	VAC14	protein-coding
54768	HYDIN	protein-coding
55783	CMTR2	protein-coding
794	CALB2	protein-coding
102723796	TLE7	protein-coding
7571	ZNF23	protein-coding
7567	ZNF19	protein-coding
10164	CHST4	protein-coding
6898	TAT	protein-coding
91862	MARVELD3	protein-coding
23035	PHLPP2	protein-coding
164	AP1G1	protein-coding
342371	ATXN1L	protein-coding
55565	ZNF821	protein-coding
9798	IST1	protein-coding
342372	PKD1L3	protein-coding
1723	DHODH	protein-coding
54957	TXNL4B	protein-coding
3240	HP	protein-coding
3250	HPR	protein-coding
9785	DHX38	protein-coding
83449	PMFBP1	protein-coding
463	ZFHX3	protein-coding
5713	PSMD7	protein-coding
440348	NPIPB15	protein-coding
497190	CLEC18B	protein-coding
2734	GLG1	protein-coding
55159	RFWD3	protein-coding
197259	MLKL	protein-coding
79152	FA2H	protein-coding
79726	WDR59	protein-coding
84937	ZNRF1	protein-coding
197257	LDHD	protein-coding
162239	ZFP1	protein-coding
440387	CTRB2	protein-coding
1504	CTRB1	protein-coding
9564	BCAR1	protein-coding
10428	CFDP1	protein-coding
124491	TMEM170A	protein-coding
4166	CHST6	protein-coding
23563	CHST5	protein-coding
79583	TMEM231	protein-coding
11345	GABARAPL2	protein-coding
23536	ADAT1	protein-coding
3735	KARS1	protein-coding
54386	TERF2IP	protein-coding
100033411	DUXB	protein-coding
105371346	CPHXL	protein-coding
85445	CNTNAP4	protein-coding
22879	MON1B	protein-coding
100130958	SYCE1L	protein-coding
170692	ADAMTS18	protein-coding
283927	NUDT7	protein-coding
57687	VAT1L	protein-coding
10143	CLEC3A	protein-coding
51741	WWOX	protein-coding
4094	MAF	protein-coding
83657	DYNLRB2	protein-coding
124359	CDYL2	protein-coding
56942	CMC2	protein-coding
55839	CENPN	protein-coding
23300	ATMIN	protein-coding
123775	C16orf46	protein-coding
2653	GCSH	protein-coding
114780	PKD1L2	protein-coding
53630	BCO1	protein-coding
8139	GAN	protein-coding
80790	CMIP	protein-coding
5336	PLCG2	protein-coding
93517	SDR42E1	protein-coding
3294	HSD17B2	protein-coding
10200	MPHOSPH6	protein-coding
1012	CDH13	protein-coding
3281	HSBP1	protein-coding
23417	MLYCD	protein-coding
29948	OSGIN1	protein-coding
54550	NECAB2	protein-coding
146167	SLC38A8	protein-coding
8720	MBTPS1	protein-coding
83693	HSDL1	protein-coding
123872	DNAAF1	protein-coding
9013	TAF1C	protein-coding
161931	ADAD2	protein-coding
93107	KCNG4	protein-coding
58189	WFDC1	protein-coding
9914	ATP2C2	protein-coding
57707	MEAK7	protein-coding
23406	COTL1	protein-coding
79786	KLHL36	protein-coding
9100	USP10	protein-coding
83716	CRISPLD2	protein-coding
55625	ZDHHC7	protein-coding
9764	KIAA0513	protein-coding
339145	CIBAR2	protein-coding
23199	GSE1	protein-coding
51659	GINS2	protein-coding
404550	C16orf74	protein-coding
10328	EMC8	protein-coding
1327	COX4I1	protein-coding
3394	IRF8	protein-coding
2294	FOXF1	protein-coding
64779	MTHFSD	protein-coding
2303	FOXC2	protein-coding
2300	FOXL1	protein-coding
100506581	C16orf95	protein-coding
79791	FBXO31	protein-coding
81631	MAP1LC3B	protein-coding
23174	ZCCHC14	protein-coding
57338	JPH3	protein-coding
54758	KLHDC4	protein-coding
8140	SLC7A5	protein-coding
763	CA5A	protein-coding
54971	BANP	protein-coding
84627	ZNF469	protein-coding
161882	ZFPM1	protein-coding
107984890	LOC107984890	protein-coding
124245	ZC3H18	protein-coding
27189	IL17C	protein-coding
1535	CYBA	protein-coding
4597	MVD	protein-coding
333929	SNAI3	protein-coding
115992	RNF166	protein-coding
348180	CTU2	protein-coding
9780	PIEZO1	protein-coding
81620	CDT1	protein-coding
353	APRT	protein-coding
2588	GALNS	protein-coding
51693	TRAPPC2L	protein-coding
390748	PABPN1L	protein-coding
863	CBFA2T3	protein-coding
197322	ACSF3	protein-coding
1013	CDH15	protein-coding
146429	SLC22A31	protein-coding
197320	ZNF778	protein-coding
29123	ANKRD11	protein-coding
6687	SPG7	protein-coding
6137	RPL13	protein-coding
27132	CPNE7	protein-coding
1800	DPEP1	protein-coding
5119	CHMP1A	protein-coding
124045	SPATA33	protein-coding
8558	CDK10	protein-coding
124044	SPATA2L	protein-coding
9605	VPS9D1	protein-coding
92822	ZNF276	protein-coding
2175	FANCA	protein-coding
84501	SPIRE2	protein-coding
22980	TCF25	protein-coding
4157	MC1R	protein-coding
10381	TUBB3	protein-coding
54849	DEF8	protein-coding
79007	DBNDD1	protein-coding
2622	GAS8	protein-coding
11105	PRDM7	protein-coding
102723655	LOC102723655	protein-coding
105379545	LOC105379545	protein-coding
102723713	LOC102723713	protein-coding
102724014	LOC102724014	protein-coding
102724052	LOC102724052	protein-coding
653486	SCGB1C2	protein-coding
8447	DOC2B	protein-coding
9501	RPH3AL	protein-coding
400566	C17orf97	protein-coding
359845	RFLNB	protein-coding
55275	VPS53	protein-coding
79850	TLCD3A	protein-coding
50628	GEMIN4	protein-coding
51031	GLOD4	protein-coding
55178	MRM3	protein-coding
64359	NXN	protein-coding
29928	TIMM22	protein-coding
29	ABR	protein-coding
727857	BHLHA9	protein-coding
286753	TRARG1	protein-coding
7531	YWHAE	protein-coding
1398	CRK	protein-coding
4641	MYO1C	protein-coding
51763	INPP5K	protein-coding
5306	PITPNA	protein-coding
124935	SLC43A2	protein-coding
8578	SCARF1	protein-coding
83547	RILP	protein-coding
10594	PRPF8	protein-coding
727910	TLCD2	protein-coding
124997	WDR81	protein-coding
5345	SERPINF2	protein-coding
5176	SERPINF1	protein-coding
114826	SMYD4	protein-coding
6117	RPA1	protein-coding
146760	RTN4RL1	protein-coding
1801	DPH1	protein-coding
124641	OVCA2	protein-coding
3090	HIC1	protein-coding
23293	SMG6	protein-coding
63826	SRR	protein-coding
55720	TSR1	protein-coding
9905	SGSM2	protein-coding
4335	MNT	protein-coding
79066	METTL16	protein-coding
5048	PAFAH1B1	protein-coding
23277	CLUH	protein-coding
101928991	CCDC92B	protein-coding
23108	RAP1GAP2	protein-coding
8386	OR1D5	protein-coding
4991	OR1D2	protein-coding
8390	OR1G1	protein-coding
26189	OR1A2	protein-coding
8383	OR1A1	protein-coding
653166	OR1D4	protein-coding
4995	OR3A2	protein-coding
4994	OR3A1	protein-coding
8387	OR1E1	protein-coding
8392	OR3A3	protein-coding
8388	OR1E2	protein-coding
84690	SPATA22	protein-coding
443	ASPA	protein-coding
162514	TRPV3	protein-coding
7442	TRPV1	protein-coding
23729	SHPK	protein-coding
1497	CTNS	protein-coding
30851	TAX1BP3	protein-coding
83460	EMC6	protein-coding
5026	P2RX5	protein-coding
3682	ITGAE	protein-coding
83903	HASPIN	protein-coding
55421	NCBP3	protein-coding
84254	CAMKK1	protein-coding
5023	P2RX1	protein-coding
489	ATP2A3	protein-coding
23140	ZZEF1	protein-coding
124936	CYB5D2	protein-coding
51479	ANKFY1	protein-coding
7326	UBE2G1	protein-coding
201305	SPNS3	protein-coding
124976	SPNS2	protein-coding
10514	MYBBP1A	protein-coding
124975	GGT6	protein-coding
342527	SMTNL2	protein-coding
246	ALOX15	protein-coding
27043	PELP1	protein-coding
409	ARRB2	protein-coding
400569	MED11	protein-coding
58191	CXCL16	protein-coding
84225	ZMYND15	protein-coding
9032	TM4SF5	protein-coding
284013	VMO1	protein-coding
388323	GLTPD2	protein-coding
5694	PSMB6	protein-coding
5338	PLD2	protein-coding
50488	MINK1	protein-coding
1145	CHRNE	protein-coding
100130311	C17orf107	protein-coding
2811	GP1BA	protein-coding
8402	SLC25A11	protein-coding
26001	RNF167	protein-coding
5216	PFN1	protein-coding
2027	ENO3	protein-coding
9552	SPAG7	protein-coding
23125	CAMTA2	protein-coding
388324	INCA1	protein-coding
10749	KIF1C	protein-coding
55065	SLC52A1	protein-coding
124961	ZFP3	protein-coding
7775	ZNF232	protein-coding
9098	USP6	protein-coding
84622	ZNF594	protein-coding
388325	SCIMP	protein-coding
9135	RABEP1	protein-coding
4927	NUP88	protein-coding
84268	RPAIN	protein-coding
708	C1QBP	protein-coding
56919	DHX33	protein-coding
